num_samples,reasoner_type,train_seed,num_vars,embed_dim,num_attack_tokens,raw_state_acc,adv_ns1_state_acc,adv_ns2_state_acc,adv_ns3_state_acc,adv_ns1_atk_wts,adv_ns2_atk_wts,adv_ns3_atk_wts,adv_ns1_suppd_wts,adv_ns2_suppd_wts,adv_ns3_suppd_wts,adv_ns1_other_wts,adv_ns2_other_wts,adv_ns3_other_wts
16384,learned,601,16,32,4,0.97015380859375,0.99951171875,0.544921875,0.45159912109375,0.1598491221666336,0.3608910143375397,0.4334409832954407,0.013727775774896145,0.16457487642765045,0.10391082614660263,0.013716967776417732,0.16436082124710083,0.04569326341152191
16384,learned,601,16,32,5,0.97210693359375,0.99981689453125,0.93756103515625,0.88909912109375,0.18447299301624298,0.42773279547691345,0.4703146815299988,0.01338314451277256,0.14877654612064362,0.13897863030433655,0.013420980423688889,0.1490434855222702,0.043286003172397614
16384,learned,601,16,32,6,0.9737548828125,0.999755859375,0.98907470703125,0.96160888671875,0.20796866714954376,0.48284000158309937,0.5207645893096924,0.01308401022106409,0.13614806532859802,0.13231153786182404,0.013056467287242413,0.1361781358718872,0.039634592831134796
16384,learned,601,16,32,7,0.97454833984375,0.99981689453125,0.9925537109375,0.9752197265625,0.23060742020606995,0.5291541814804077,0.5661283731460571,0.012792190536856651,0.12529194355010986,0.12173645943403244,0.01277924980968237,0.12532314658164978,0.03639513999223709
16384,learned,601,16,32,8,0.97442626953125,0.99993896484375,0.99169921875,0.9796142578125,0.25174766778945923,0.5684149861335754,0.6043474078178406,0.012476340867578983,0.11589241772890091,0.11216530948877335,0.01245982013642788,0.11602334678173065,0.03374052420258522
16384,learned,601,16,32,9,0.9774169921875,0.9998779296875,0.9879150390625,0.9803466796875,0.27229106426239014,0.6029207110404968,0.6381096839904785,0.012198350392282009,0.10787093639373779,0.10381282866001129,0.012206184677779675,0.10803335905075073,0.031476739794015884
16384,learned,601,16,32,10,0.97607421875,0.9998779296875,0.97900390625,0.97454833984375,0.29167720675468445,0.6329939365386963,0.6670169234275818,0.011891046538949013,0.10084741562604904,0.09674143046140671,0.011905410327017307,0.10095550864934921,0.029762165620923042
16384,learned,601,16,32,11,0.97930908203125,0.99981689453125,0.96826171875,0.96588134765625,0.3095462918281555,0.6584133505821228,0.691413938999176,0.0116469357162714,0.09505433589220047,0.0908752903342247,0.01165783777832985,0.09511830657720566,0.028427598997950554
16384,learned,601,16,32,12,0.97869873046875,0.9998779296875,0.95562744140625,0.9537353515625,0.3277871906757355,0.6820111274719238,0.7136078476905823,0.011412650346755981,0.08939138054847717,0.08529510349035263,0.011418096721172333,0.08952809125185013,0.027331044897437096
16384,learned,601,16,32,13,0.9794921875,0.99981689453125,0.93682861328125,0.93548583984375,0.34439393877983093,0.7018553018569946,0.7320383787155151,0.011182617396116257,0.08472875505685806,0.08076673746109009,0.011194571852684021,0.08491665124893188,0.026853496208786964
16384,learned,601,16,32,14,0.980224609375,0.99981689453125,0.90838623046875,0.90765380859375,0.3612879812717438,0.7211255431175232,0.7496649622917175,0.010936555452644825,0.08036473393440247,0.07647380232810974,0.010950014926493168,0.0805535688996315,0.02683965675532818
16384,learned,601,16,32,15,0.98309326171875,1.0,0.86712646484375,0.86688232421875,0.3770354986190796,0.7379181385040283,0.7644877433776855,0.010715620592236519,0.0763886570930481,0.07276789098978043,0.01074356958270073,0.07646021246910095,0.027439989149570465
16384,learned,601,16,32,16,0.980224609375,1.0,0.822509765625,0.8221435546875,0.3919605314731598,0.7527372241020203,0.7774057388305664,0.010501748882234097,0.07286092638969421,0.06943445652723312,0.010511760599911213,0.07306507229804993,0.02836954966187477
16384,learned,601,16,32,17,0.98516845703125,1.0,0.75250244140625,0.752197265625,0.40685945749282837,0.7669419050216675,0.7891930341720581,0.010315459221601486,0.06975199282169342,0.06663019955158234,0.010328772477805614,0.06976292282342911,0.030318284407258034
