num_samples,reasoner_type,train_seed,num_vars,embed_dim,num_attack_tokens,raw_state_acc,adv_ns1_state_acc,adv_ns2_state_acc,adv_ns3_state_acc,adv_ns1_atk_wts,adv_ns2_atk_wts,adv_ns3_atk_wts,adv_ns1_atk_wts_std,adv_ns2_atk_wts_std,adv_ns3_atk_wts_std,adv_ns1_suppd_wts,adv_ns2_suppd_wts,adv_ns3_suppd_wts,adv_ns1_other_wts,adv_ns2_other_wts,adv_ns3_other_wts,adv_ns1_suppd_wts_std,adv_ns2_suppd_wts_std,adv_ns3_suppd_wts_std,adv_ns1_other_wts_std,adv_ns2_other_wts_std,adv_ns3_other_wts_std
16384,learned,601,48,96,5,0.9961141347885132,1.0,0.97564697265625,0.904541015625,0.035337746143341064,0.08176662027835846,0.08820249140262604,0.009606471285223961,0.03441334143280983,0.035188231617212296,0.016380809247493744,0.17076770961284637,0.1687970757484436,0.016393300145864487,0.17080509662628174,0.047792866826057434,0.0036759080830961466,0.017482968047261238,0.026425817981362343,0.0036726808175444603,0.017422350123524666,0.006018349435180426
16384,learned,601,48,96,6,0.9961751699447632,0.9998779296875,0.99847412109375,0.9698486328125,0.03374609351158142,0.07721216976642609,0.08223754167556763,0.00872258935123682,0.02925766445696354,0.02953045442700386,0.015943508595228195,0.1564868986606598,0.1570800244808197,0.015904713422060013,0.15652254223823547,0.04378693178296089,0.003574456786736846,0.016851715743541718,0.018854722380638123,0.00354216992855072,0.01673559658229351,0.005718536674976349
16384,learned,601,48,96,7,0.9960123896598816,0.9998779296875,0.99945068359375,0.985107421875,0.03236790746450424,0.07290233671665192,0.07719751447439194,0.008031719364225864,0.025339504703879356,0.025444800034165382,0.015524912625551224,0.14434927701950073,0.14450040459632874,0.015520323067903519,0.14428555965423584,0.040250085294246674,0.0034605308901518583,0.01614908128976822,0.017918145284056664,0.003478913102298975,0.01592927984893322,0.005438263062387705
16384,learned,601,48,96,8,0.9962158203125,0.99993896484375,0.99908447265625,0.9921875,0.031158698722720146,0.06880796700716019,0.07252764701843262,0.007432658225297928,0.022185523062944412,0.02217993699014187,0.015122972428798676,0.1339513510465622,0.13365960121154785,0.015125672332942486,0.13383492827415466,0.03718618303537369,0.0033662349451333284,0.015439020469784737,0.017021898180246353,0.0033083672169595957,0.015401193872094154,0.00518052326515317
16384,learned,601,48,96,9,0.99615478515625,0.99993896484375,0.99688720703125,0.99249267578125,0.03011913411319256,0.06498447805643082,0.06827486306428909,0.006932725664228201,0.019626924768090248,0.01957894116640091,0.014758890494704247,0.1249874085187912,0.12418007850646973,0.01474626176059246,0.12496189028024673,0.03461720049381256,0.0032611857168376446,0.014802347868680954,0.01691514626145363,0.003215508069843054,0.014710508286952972,0.0049791946075856686
16384,learned,601,48,96,10,0.9963786005973816,1.0,0.98193359375,0.97607421875,0.02915475144982338,0.061430882662534714,0.06445123255252838,0.006487538572400808,0.017496662214398384,0.017499709501862526,0.01437847875058651,0.11718784272670746,0.11516512930393219,0.014432420954108238,0.117216557264328,0.03250123932957649,0.00312255066819489,0.014352519065141678,0.019560853019356728,0.0031517166644334793,0.01424107514321804,0.005417129024863243
16384,learned,601,48,96,11,0.9965006709098816,0.99993896484375,0.95404052734375,0.94354248046875,0.028282253071665764,0.058297570794820786,0.0611397922039032,0.006089541129767895,0.015760159119963646,0.01584816351532936,0.014027674682438374,0.1102605015039444,0.10632281005382538,0.01402684673666954,0.11029186099767685,0.030736373737454414,0.0030407223384827375,0.013879186473786831,0.023058133199810982,0.003044965211302042,0.013911782763898373,0.006389761343598366
16384,learned,601,48,96,12,0.9963786005973816,1.0,0.90240478515625,0.89056396484375,0.027504339814186096,0.055388905107975006,0.05823636054992676,0.005719369743019342,0.014274690300226212,0.014533894136548042,0.013719229027628899,0.10408458113670349,0.0966857299208641,0.013716534711420536,0.10415583103895187,0.02934916689991951,0.0029876886401325464,0.013254439458251,0.027567245066165924,0.002964645391330123,0.013287519104778767,0.008003131486475468
16384,learned,601,48,96,13,0.996337890625,1.0,0.83331298828125,0.8193359375,0.026736237108707428,0.05273750424385071,0.0556422583758831,0.005401695147156715,0.013008839450776577,0.013444071635603905,0.013415349647402763,0.09871142357587814,0.08725331723690033,0.01339014433324337,0.09870453178882599,0.028757162392139435,0.0029350104741752148,0.01299041323363781,0.03155366703867912,0.00292392261326313,0.012829448096454144,0.010329519398510456
16384,learned,601,48,96,14,0.9966227412223816,0.99969482421875,0.7568359375,0.7459716796875,0.026060407981276512,0.05033920705318451,0.053250256925821304,0.005123429000377655,0.011924410238862038,0.01245131716132164,0.013151129707694054,0.09375125169754028,0.07855125516653061,0.013119476847350597,0.09384094923734665,0.029237624257802963,0.0028590301517397165,0.012468183413147926,0.03337709978222847,0.0028195937629789114,0.012485938146710396,0.01327247079461813
